# OECD Entrepreneurship Financing DB, 'Venture capital investments
# (market statistics)', dataflow DSD_VC@DF_VC_INV. Total stage only,
# % of GDP and absolute US$ (millions). Accessed 2026-06-24.
country,stage,unit,year,value
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2012,129.94261414306547
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2013,117.29479035603538
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2014,174.32317535067642
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2015,103.7203387538142
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2016,99.66108397870212
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2017,140.56256834641596
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2018,261.31225987725725
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2019,273.884811402018
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2020,361.07327142325744
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2021,427.12955999907933
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2022,383.2531779033529
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2023,211.7720072441538
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2024,433.6719686893309
Sweden,Start-up and other early stage,"US dollars, exchange rate converted",2025,609.1965078639595
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2008,119.91410552741073
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2010,125.4242243619553
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2012,45.773679952871895
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2013,94.15888106161044
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2016,133.28822481786463
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2017,170.7169445883815
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2018,370.74206705324934
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2019,361.9060244587705
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2020,379.276530702687
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2021,363.72158652690246
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2022,465.6826137720334
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2023,327.48335289636617
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2024,515.1752176437108
Switzerland,Start-up and other early stage,"US dollars, exchange rate converted",2025,1039.0861618468516
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2007,660.8315320683624
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2008,743.8077223721968
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2009,458.48480321781886
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2010,391.8176952922171
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2011,405.2263187001253
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2012,648.7522543544443
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2013,537.7373718817635
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2014,526.8308534209293
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2015,563.2803911503377
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2016,465.1348101723156
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2017,1094.9982902840256
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2018,1405.6009743441412
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2019,1703.460517354396
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2020,1572.190894321275
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2021,2355.7088994135315
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2022,2149.8101853497133
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2023,1786.538899784953
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2024,2393.053368771192
United Kingdom,Start-up and other early stage,"US dollars, exchange rate converted",2025,3030.2588239931033
United States,Start-up and other early stage,"US dollars, exchange rate converted",2016,26368.9129536732
United States,Start-up and other early stage,"US dollars, exchange rate converted",2017,30514.672089448595
United States,Start-up and other early stage,"US dollars, exchange rate converted",2018,42069.955372944
United States,Start-up and other early stage,"US dollars, exchange rate converted",2019,45343.4123076258
United States,Start-up and other early stage,"US dollars, exchange rate converted",2020,45708.6543806052
United States,Start-up and other early stage,"US dollars, exchange rate converted",2021,89092.9351079086
United States,Start-up and other early stage,"US dollars, exchange rate converted",2022,69953.2315157852
United States,Start-up and other early stage,"US dollars, exchange rate converted",2023,40526.7326341646
United States,Start-up and other early stage,"US dollars, exchange rate converted",2024,53838.9788001722
United States,Start-up and other early stage,"US dollars, exchange rate converted",2025,68322.6334893757
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2008,2.84043063121282
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2009,5.582803599009902
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2010,0.3349314904917319
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2011,0.1390606423019164
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2012,0.0269849412848155
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2013,4.652103181339102
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2014,1.1965298762910936
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2015,6.00820242552182
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2016,5.0332674085924065
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2017,0.9399028379385718
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2018,0.8498263078959665
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2019,1.6232889890337536
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2020,3.618232316366297
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2021,10.562126552250657
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2022,6.953339857947951
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2023,18.3079656931366
Bulgaria,Start-up and other early stage,"US dollars, exchange rate converted",2025,2.9700534860983065
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2011,16.260648168905355
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2024,1.9948271955235344
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2025,4.486033046853982
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2007,52.74771253510466
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2012,1.8478858519739336
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2020,8.320487434472199
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2023,12.126589827104716
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2024,7.458683778813171
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2025,28.299297638642603
Austria,Total,"US dollars, exchange rate converted",2012,53.85537329200834
Austria,Total,"US dollars, exchange rate converted",2015,130.1403038969132
Austria,Total,"US dollars, exchange rate converted",2016,59.98504972385856
Austria,Total,"US dollars, exchange rate converted",2018,98.89865718032668
Austria,Total,"US dollars, exchange rate converted",2019,76.91339519086726
Austria,Total,"US dollars, exchange rate converted",2020,105.90641027866845
Austria,Total,"US dollars, exchange rate converted",2021,834.1786378318365
Austria,Total,"US dollars, exchange rate converted",2022,190.35971878336017
Austria,Total,"US dollars, exchange rate converted",2024,159.58184612002592
Austria,Total,"US dollars, exchange rate converted",2025,108.08740681707071
Belgium,Total,"US dollars, exchange rate converted",2009,207.2450857282096
Belgium,Total,"US dollars, exchange rate converted",2013,147.69194599468284
Belgium,Total,"US dollars, exchange rate converted",2016,186.1101613882441
Belgium,Total,"US dollars, exchange rate converted",2019,486.0305254278223
Belgium,Total,"US dollars, exchange rate converted",2020,491.88834027940743
Belgium,Total,"US dollars, exchange rate converted",2021,460.4534101206188
Belgium,Total,"US dollars, exchange rate converted",2022,397.1971320220234
Belgium,Total,"US dollars, exchange rate converted",2023,365.63320236863575
Belgium,Total,"US dollars, exchange rate converted",2024,562.1180583761338
Belgium,Total,"US dollars, exchange rate converted",2025,334.72360431715026
Canada,Total,"US dollars, exchange rate converted",2013,1583.2111973882777
Canada,Total,"US dollars, exchange rate converted",2014,1638.2825272422283
Canada,Total,"US dollars, exchange rate converted",2015,1613.0959347230903
Canada,Total,"US dollars, exchange rate converted",2016,2284.9627399402857
Canada,Total,"US dollars, exchange rate converted",2017,2774.994888537819
Canada,Total,"US dollars, exchange rate converted",2018,2753.2734151934364
Canada,Total,"US dollars, exchange rate converted",2019,3897.371844097863
Canada,Total,"US dollars, exchange rate converted",2020,2983.8878951044244
Canada,Total,"US dollars, exchange rate converted",2021,9170.801009014513
Canada,Total,"US dollars, exchange rate converted",2022,7241.77829589145
Canada,Total,"US dollars, exchange rate converted",2023,4958.175586904896
Canada,Total,"US dollars, exchange rate converted",2024,4553.279299566394
Canada,Total,"US dollars, exchange rate converted",2025,4283.195051652961
Czechia,Total,"US dollars, exchange rate converted",2013,5.89632614924178
Czechia,Total,"US dollars, exchange rate converted",2014,9.832367114716828
Czechia,Total,"US dollars, exchange rate converted",2015,5.510340316230258
Czechia,Total,"US dollars, exchange rate converted",2016,8.76152551792438
Czechia,Total,"US dollars, exchange rate converted",2020,20.135078395771853
Czechia,Total,"US dollars, exchange rate converted",2022,76.7788821625407
Czechia,Total,"US dollars, exchange rate converted",2023,65.23654762346021
Czechia,Total,"US dollars, exchange rate converted",2024,24.026681544346943
Czechia,Total,"US dollars, exchange rate converted",2025,38.591184034296525
Denmark,Total,"US dollars, exchange rate converted",2007,226.31310982846537
Denmark,Total,"US dollars, exchange rate converted",2008,259.2526697300344
Denmark,Total,"US dollars, exchange rate converted",2011,181.3657976272451
Denmark,Total,"US dollars, exchange rate converted",2012,86.97469423699806
Denmark,Total,"US dollars, exchange rate converted",2013,80.64672761276411
Denmark,Total,"US dollars, exchange rate converted",2014,90.36791766270998
Denmark,Total,"US dollars, exchange rate converted",2016,109.0318046912854
Denmark,Total,"US dollars, exchange rate converted",2017,115.46481449262544
Denmark,Total,"US dollars, exchange rate converted",2020,293.6703603765774
Denmark,Total,"US dollars, exchange rate converted",2021,1006.9830170555624
Denmark,Total,"US dollars, exchange rate converted",2022,349.5979012740573
Denmark,Total,"US dollars, exchange rate converted",2023,601.572860918709
Denmark,Total,"US dollars, exchange rate converted",2024,595.3536329099079
Denmark,Total,"US dollars, exchange rate converted",2025,600.7645737088903
Estonia,Total,"US dollars, exchange rate converted",2013,7.021667130268405
Estonia,Total,"US dollars, exchange rate converted",2018,36.97084366220747
Estonia,Total,"US dollars, exchange rate converted",2023,51.78257080611885
Estonia,Total,"US dollars, exchange rate converted",2024,87.02880122412901
Estonia,Total,"US dollars, exchange rate converted",2025,159.86436405633933
Finland,Total,"US dollars, exchange rate converted",2008,218.4056722449676
Finland,Total,"US dollars, exchange rate converted",2010,136.882605628232
Finland,Total,"US dollars, exchange rate converted",2013,158.53725169239414
Finland,Total,"US dollars, exchange rate converted",2015,121.38625825230726
Finland,Total,"US dollars, exchange rate converted",2016,139.40613364234514
Finland,Total,"US dollars, exchange rate converted",2017,169.5431606610762
Finland,Total,"US dollars, exchange rate converted",2019,296.56239828874425
Finland,Total,"US dollars, exchange rate converted",2021,442.7688049972741
Finland,Total,"US dollars, exchange rate converted",2022,353.8708988691574
Finland,Total,"US dollars, exchange rate converted",2024,313.38053341982277
Finland,Total,"US dollars, exchange rate converted",2025,328.37761902971147
France,Total,"US dollars, exchange rate converted",2007,939.9399785437944
France,Total,"US dollars, exchange rate converted",2008,750.5081313069287
France,Total,"US dollars, exchange rate converted",2009,581.567545756186
France,Total,"US dollars, exchange rate converted",2010,537.6693442298744
France,Total,"US dollars, exchange rate converted",2012,464.7788418740172
France,Total,"US dollars, exchange rate converted",2013,651.3901039693291
France,Total,"US dollars, exchange rate converted",2014,533.4343658175687
France,Total,"US dollars, exchange rate converted",2015,625.0305310210807
France,Total,"US dollars, exchange rate converted",2016,657.328787769304
France,Total,"US dollars, exchange rate converted",2017,1032.2482177048332
France,Total,"US dollars, exchange rate converted",2018,1318.1419046035082
France,Total,"US dollars, exchange rate converted",2019,1784.0949674404171
France,Total,"US dollars, exchange rate converted",2020,1665.421120850742
France,Total,"US dollars, exchange rate converted",2021,3033.9896737782124
France,Total,"US dollars, exchange rate converted",2022,3292.19348189216
France,Total,"US dollars, exchange rate converted",2023,2389.1848008750826
France,Total,"US dollars, exchange rate converted",2024,2823.422994664243
France,Total,"US dollars, exchange rate converted",2025,2627.628883164444
Germany,Total,"US dollars, exchange rate converted",2007,1077.87215194106
Germany,Total,"US dollars, exchange rate converted",2008,1545.002970043591
Germany,Total,"US dollars, exchange rate converted",2009,888.3992040255623
Germany,Total,"US dollars, exchange rate converted",2011,975.839178501418
Germany,Total,"US dollars, exchange rate converted",2012,742.9495294410083
Germany,Total,"US dollars, exchange rate converted",2013,918.4436177765506
Germany,Total,"US dollars, exchange rate converted",2014,895.2189116868467
Germany,Total,"US dollars, exchange rate converted",2015,1030.0716494580097
Germany,Total,"US dollars, exchange rate converted",2016,1516.358389723404
Germany,Total,"US dollars, exchange rate converted",2017,1550.3917050855218
Germany,Total,"US dollars, exchange rate converted",2018,1743.9379449976816
Germany,Total,"US dollars, exchange rate converted",2019,2348.9340128662884
Germany,Total,"US dollars, exchange rate converted",2020,2121.535662103658
Germany,Total,"US dollars, exchange rate converted",2021,4871.956096585116
Germany,Total,"US dollars, exchange rate converted",2022,3524.717689505965
Germany,Total,"US dollars, exchange rate converted",2023,2572.7090761558575
Germany,Total,"US dollars, exchange rate converted",2024,3122.059341400712
Germany,Total,"US dollars, exchange rate converted",2025,2766.6586181734556
Greece,Total,"US dollars, exchange rate converted",2009,23.08939565053824
Greece,Total,"US dollars, exchange rate converted",2022,67.78557297034736
Greece,Total,"US dollars, exchange rate converted",2023,23.527637593703172
Greece,Total,"US dollars, exchange rate converted",2024,30.29149967114576
Greece,Total,"US dollars, exchange rate converted",2025,13.31459128238803
Hungary,Total,"US dollars, exchange rate converted",2011,50.20718557923223
Hungary,Total,"US dollars, exchange rate converted",2015,55.32647072979608
Hungary,Total,"US dollars, exchange rate converted",2016,57.773269140037115
Hungary,Total,"US dollars, exchange rate converted",2018,81.04668753657343
Hungary,Total,"US dollars, exchange rate converted",2020,148.2410636861133
Hungary,Total,"US dollars, exchange rate converted",2021,159.33111020733958
Hungary,Total,"US dollars, exchange rate converted",2024,33.09053555157107
Hungary,Total,"US dollars, exchange rate converted",2025,35.33344265543506
Ireland,Total,"US dollars, exchange rate converted",2007,99.8685437464813
Ireland,Total,"US dollars, exchange rate converted",2008,120.6959444270925
Ireland,Total,"US dollars, exchange rate converted",2010,67.913124036875
Ireland,Total,"US dollars, exchange rate converted",2013,151.06802206248432
Ireland,Total,"US dollars, exchange rate converted",2014,122.06548127199154
Ireland,Total,"US dollars, exchange rate converted",2015,101.63844875806784
Ireland,Total,"US dollars, exchange rate converted",2016,221.99774227186805
Ireland,Total,"US dollars, exchange rate converted",2017,147.01921591066463
Ireland,Total,"US dollars, exchange rate converted",2018,427.7866809281871
Ireland,Total,"US dollars, exchange rate converted",2019,165.75119773137035
Ireland,Total,"US dollars, exchange rate converted",2021,251.65985183528284
Ireland,Total,"US dollars, exchange rate converted",2022,422.6802141374402
Ireland,Total,"US dollars, exchange rate converted",2023,279.28427931867446
Ireland,Total,"US dollars, exchange rate converted",2024,351.78880419201624
Ireland,Total,"US dollars, exchange rate converted",2025,411.1341939043828
Italy,Total,"US dollars, exchange rate converted",2008,259.98515007618204
Italy,Total,"US dollars, exchange rate converted",2012,129.79513325134312
Italy,Total,"US dollars, exchange rate converted",2013,103.69815531841152
Italy,Total,"US dollars, exchange rate converted",2014,69.61235144372165
Italy,Total,"US dollars, exchange rate converted",2015,83.9618113650112
Italy,Total,"US dollars, exchange rate converted",2016,85.43496598885233
Italy,Total,"US dollars, exchange rate converted",2017,99.25841966347453
Italy,Total,"US dollars, exchange rate converted",2021,516.128130704725
Italy,Total,"US dollars, exchange rate converted",2022,736.7618385702747
Italy,Total,"US dollars, exchange rate converted",2023,694.9711796497966
Italy,Total,"US dollars, exchange rate converted",2024,745.0695810987363
Italy,Total,"US dollars, exchange rate converted",2025,1256.5627160527754
Japan,Total,"US dollars, exchange rate converted",2024,2341.3403139910315
Korea,Total,"US dollars, exchange rate converted",2025,2628.8615402342543
Latvia,Total,"US dollars, exchange rate converted",2020,4.8489651246410075
Latvia,Total,"US dollars, exchange rate converted",2024,1.988332912738325
Latvia,Total,"US dollars, exchange rate converted",2025,8.06920956866103
Lithuania,Total,"US dollars, exchange rate converted",2013,13.430167536063246
Lithuania,Total,"US dollars, exchange rate converted",2017,4.072613601331966
Lithuania,Total,"US dollars, exchange rate converted",2022,74.98637223426636
Lithuania,Total,"US dollars, exchange rate converted",2024,23.39024183139641
Lithuania,Total,"US dollars, exchange rate converted",2025,61.95245537199406
Luxembourg,Total,"US dollars, exchange rate converted",2009,7.626014756519108
Luxembourg,Total,"US dollars, exchange rate converted",2012,15.02579624392544
Luxembourg,Total,"US dollars, exchange rate converted",2015,6.542520162234751
Luxembourg,Total,"US dollars, exchange rate converted",2018,12.77486908026918
Luxembourg,Total,"US dollars, exchange rate converted",2022,224.98261021799416
Luxembourg,Total,"US dollars, exchange rate converted",2024,18.61153208194638
Luxembourg,Total,"US dollars, exchange rate converted",2025,20.06624051537356
Netherlands,Total,"US dollars, exchange rate converted",2007,350.1561522677821
Netherlands,Total,"US dollars, exchange rate converted",2009,225.43447123867975
Netherlands,Total,"US dollars, exchange rate converted",2012,202.279120030765
Netherlands,Total,"US dollars, exchange rate converted",2013,275.17271112667413
Netherlands,Total,"US dollars, exchange rate converted",2014,233.76688956252724
Netherlands,Total,"US dollars, exchange rate converted",2016,252.833107436547
Netherlands,Total,"US dollars, exchange rate converted",2017,389.2187589297743
Netherlands,Total,"US dollars, exchange rate converted",2018,483.0579853268044
Netherlands,Total,"US dollars, exchange rate converted",2019,577.5299121908826
Netherlands,Total,"US dollars, exchange rate converted",2020,845.3002742184397
Netherlands,Total,"US dollars, exchange rate converted",2021,1528.711139263482
Netherlands,Total,"US dollars, exchange rate converted",2023,1281.404365963757
Netherlands,Total,"US dollars, exchange rate converted",2024,1439.343047012492
Netherlands,Total,"US dollars, exchange rate converted",2025,1330.1020184933943
New Zealand,Total,"US dollars, exchange rate converted",2025,399.3934498299883
Norway,Total,"US dollars, exchange rate converted",2007,360.44074025548986
Norway,Total,"US dollars, exchange rate converted",2011,177.60859025695353
Norway,Total,"US dollars, exchange rate converted",2012,124.61372186165042
Norway,Total,"US dollars, exchange rate converted",2013,92.05276474864448
Norway,Total,"US dollars, exchange rate converted",2014,116.69116422102944
Norway,Total,"US dollars, exchange rate converted",2015,62.29528793645935
Norway,Total,"US dollars, exchange rate converted",2016,109.18849789529004
Norway,Total,"US dollars, exchange rate converted",2017,91.87851756593776
Norway,Total,"US dollars, exchange rate converted",2018,93.85847325469278
Norway,Total,"US dollars, exchange rate converted",2019,149.87483267494423
Norway,Total,"US dollars, exchange rate converted",2020,128.7735760698037
Norway,Total,"US dollars, exchange rate converted",2022,144.30590009990766
Norway,Total,"US dollars, exchange rate converted",2024,236.07908542747344
Norway,Total,"US dollars, exchange rate converted",2025,192.35363916040623
Poland,Total,"US dollars, exchange rate converted",2007,55.58702782234864
Poland,Total,"US dollars, exchange rate converted",2008,78.00642861332395
Poland,Total,"US dollars, exchange rate converted",2011,38.83296244685688
Poland,Total,"US dollars, exchange rate converted",2015,35.48050262975636
Poland,Total,"US dollars, exchange rate converted",2016,88.1905791387903
Poland,Total,"US dollars, exchange rate converted",2017,51.61590103522955
Poland,Total,"US dollars, exchange rate converted",2019,112.42510799514577
Poland,Total,"US dollars, exchange rate converted",2020,158.13091714692197
Poland,Total,"US dollars, exchange rate converted",2021,143.6301379924406
Poland,Total,"US dollars, exchange rate converted",2023,84.57174993682136
Poland,Total,"US dollars, exchange rate converted",2024,107.72283331919924
Poland,Total,"US dollars, exchange rate converted",2025,350.71173569748703
Portugal,Total,"US dollars, exchange rate converted",2007,154.63148941908713
Portugal,Total,"US dollars, exchange rate converted",2009,47.26693081056232
Portugal,Total,"US dollars, exchange rate converted",2011,13.790239860336763
Portugal,Total,"US dollars, exchange rate converted",2012,15.03978759256954
Portugal,Total,"US dollars, exchange rate converted",2014,48.68057288141989
Portugal,Total,"US dollars, exchange rate converted",2018,29.7123429833888
Portugal,Total,"US dollars, exchange rate converted",2024,82.52285135165779
Portugal,Total,"US dollars, exchange rate converted",2025,166.54595433494077
Slovak Republic,Total,"US dollars, exchange rate converted",2019,22.410636995994945
Slovak Republic,Total,"US dollars, exchange rate converted",2024,28.964501222034603
Slovak Republic,Total,"US dollars, exchange rate converted",2025,1.389879256330075
Slovenia,Total,"US dollars, exchange rate converted",2015,3.867562238847005
Slovenia,Total,"US dollars, exchange rate converted",2016,3.9180606561650673
Slovenia,Total,"US dollars, exchange rate converted",2024,5.762593591409277
Slovenia,Total,"US dollars, exchange rate converted",2025,20.218788238629298
Spain,Total,"US dollars, exchange rate converted",2008,385.8213554517684
Spain,Total,"US dollars, exchange rate converted",2010,336.2885413840804
Spain,Total,"US dollars, exchange rate converted",2011,402.2310258751924
Spain,Total,"US dollars, exchange rate converted",2012,267.35321662004657
Spain,Total,"US dollars, exchange rate converted",2013,213.24453235051152
Spain,Total,"US dollars, exchange rate converted",2014,394.3963305745673
Spain,Total,"US dollars, exchange rate converted",2015,482.3773847897897
Spain,Total,"US dollars, exchange rate converted",2016,479.6673632186545
Spain,Total,"US dollars, exchange rate converted",2018,606.6533654186063
Spain,Total,"US dollars, exchange rate converted",2019,630.3732957148083
Spain,Total,"US dollars, exchange rate converted",2020,842.7471461088107
Spain,Total,"US dollars, exchange rate converted",2021,1688.240760604206
Spain,Total,"US dollars, exchange rate converted",2022,942.8618860890948
Spain,Total,"US dollars, exchange rate converted",2023,805.6893241028736
Spain,Total,"US dollars, exchange rate converted",2024,1013.4782886114472
Spain,Total,"US dollars, exchange rate converted",2025,1703.7817913975196
Sweden,Total,"US dollars, exchange rate converted",2007,563.6171657308114
Sweden,Total,"US dollars, exchange rate converted",2008,545.6883273845182
Sweden,Total,"US dollars, exchange rate converted",2009,320.7342357854571
Sweden,Total,"US dollars, exchange rate converted",2010,363.6446252615921
Sweden,Total,"US dollars, exchange rate converted",2011,340.0479584261941
Sweden,Total,"US dollars, exchange rate converted",2012,286.4941909821891
Sweden,Total,"US dollars, exchange rate converted",2013,316.4927611191635
Sweden,Total,"US dollars, exchange rate converted",2014,375.89590771276806
Sweden,Total,"US dollars, exchange rate converted",2015,194.50947114601877
Sweden,Total,"US dollars, exchange rate converted",2016,231.11480506816383
Sweden,Total,"US dollars, exchange rate converted",2017,257.1833629910402
Sweden,Total,"US dollars, exchange rate converted",2018,466.317022253445
Sweden,Total,"US dollars, exchange rate converted",2020,635.7453469215061
Sweden,Total,"US dollars, exchange rate converted",2021,1179.7463906727962
Sweden,Total,"US dollars, exchange rate converted",2022,957.2383904678018
Sweden,Total,"US dollars, exchange rate converted",2023,410.8909117166225
Sweden,Total,"US dollars, exchange rate converted",2024,686.1361295838881
Sweden,Total,"US dollars, exchange rate converted",2025,1375.5397703440356
Switzerland,Total,"US dollars, exchange rate converted",2008,208.48597078714863
Switzerland,Total,"US dollars, exchange rate converted",2010,213.67768664668824
Switzerland,Total,"US dollars, exchange rate converted",2011,249.0203627741612
Switzerland,Total,"US dollars, exchange rate converted",2013,201.48092599364995
Switzerland,Total,"US dollars, exchange rate converted",2014,202.94403743608905
Switzerland,Total,"US dollars, exchange rate converted",2015,326.58033857495957
Switzerland,Total,"US dollars, exchange rate converted",2016,357.7865719015911
Switzerland,Total,"US dollars, exchange rate converted",2017,329.3035986637713
Switzerland,Total,"US dollars, exchange rate converted",2018,495.65714018615984
Switzerland,Total,"US dollars, exchange rate converted",2019,510.13558784154634
Switzerland,Total,"US dollars, exchange rate converted",2020,603.7632277730911
Switzerland,Total,"US dollars, exchange rate converted",2021,768.3276196331743
Switzerland,Total,"US dollars, exchange rate converted",2022,886.449301631304
Switzerland,Total,"US dollars, exchange rate converted",2023,789.2921124611051
Switzerland,Total,"US dollars, exchange rate converted",2024,1250.9406562721704
Switzerland,Total,"US dollars, exchange rate converted",2025,1742.828358635313
United Kingdom,Total,"US dollars, exchange rate converted",2007,2025.2505782046833
United Kingdom,Total,"US dollars, exchange rate converted",2008,2138.4797018390386
United Kingdom,Total,"US dollars, exchange rate converted",2009,984.8897919640168
United Kingdom,Total,"US dollars, exchange rate converted",2010,916.9371824668297
United Kingdom,Total,"US dollars, exchange rate converted",2011,1093.5098416108024
United Kingdom,Total,"US dollars, exchange rate converted",2012,1039.0778367632809
United Kingdom,Total,"US dollars, exchange rate converted",2013,882.912356215283
United Kingdom,Total,"US dollars, exchange rate converted",2014,1206.090564960897
United Kingdom,Total,"US dollars, exchange rate converted",2015,1484.1678501285935
United Kingdom,Total,"US dollars, exchange rate converted",2016,984.6758894719156
United Kingdom,Total,"US dollars, exchange rate converted",2017,2320.9323561485726
United Kingdom,Total,"US dollars, exchange rate converted",2018,2577.048938057943
United Kingdom,Total,"US dollars, exchange rate converted",2019,3380.12002020516
United Kingdom,Total,"US dollars, exchange rate converted",2020,3119.6286057988827
United Kingdom,Total,"US dollars, exchange rate converted",2021,6659.409774265248
United Kingdom,Total,"US dollars, exchange rate converted",2022,3773.9180070001185
United Kingdom,Total,"US dollars, exchange rate converted",2023,3875.371399553886
United Kingdom,Total,"US dollars, exchange rate converted",2024,6538.566217141433
United Kingdom,Total,"US dollars, exchange rate converted",2025,6495.640253868339
United States,Total,"US dollars, exchange rate converted",2016,62194.87029981021
United States,Total,"US dollars, exchange rate converted",2017,71286.14072352392
United States,Total,"US dollars, exchange rate converted",2018,118771.485150963
United States,Total,"US dollars, exchange rate converted",2019,117303.4197111524
United States,Total,"US dollars, exchange rate converted",2020,129265.2808138706
United States,Total,"US dollars, exchange rate converted",2021,267116.2686555948
United States,Total,"US dollars, exchange rate converted",2022,191352.6065403795
United States,Total,"US dollars, exchange rate converted",2023,131680.3188381091
United States,Total,"US dollars, exchange rate converted",2024,156070.5633108718
United States,Total,"US dollars, exchange rate converted",2025,192118.7468026058
Bulgaria,Total,"US dollars, exchange rate converted",2007,4.5546662459338565
Bulgaria,Total,"US dollars, exchange rate converted",2008,10.730631110429808
Bulgaria,Total,"US dollars, exchange rate converted",2009,11.752999245596015
Bulgaria,Total,"US dollars, exchange rate converted",2010,2.0646342053007714
Bulgaria,Total,"US dollars, exchange rate converted",2011,2.5802841239762895
Bulgaria,Total,"US dollars, exchange rate converted",2012,0.0269849412848155
Bulgaria,Total,"US dollars, exchange rate converted",2013,4.652103181339102
Bulgaria,Total,"US dollars, exchange rate converted",2014,2.938514560968714
Bulgaria,Total,"US dollars, exchange rate converted",2015,9.41682701058413
Bulgaria,Total,"US dollars, exchange rate converted",2016,6.194790656729116
Bulgaria,Total,"US dollars, exchange rate converted",2017,4.737820301757046
Bulgaria,Total,"US dollars, exchange rate converted",2018,4.85178822635289
Bulgaria,Total,"US dollars, exchange rate converted",2019,3.568996756579039
Bulgaria,Total,"US dollars, exchange rate converted",2020,8.678016558195768
Bulgaria,Total,"US dollars, exchange rate converted",2021,21.10455022603731
Bulgaria,Total,"US dollars, exchange rate converted",2022,12.443851319327145
Bulgaria,Total,"US dollars, exchange rate converted",2023,26.49254607991738
Bulgaria,Total,"US dollars, exchange rate converted",2024,30.4889536936926
